index,length_km,width_km,depth_km,dip,strike,lat,lon,s_slip_m,d_slip_m,easting_utm48,northing_utm48
629,3.697,4,19.1896,0.0,-130.94,31.2661,103.1993,0.04566,0.62625,328560.355148545,3460491.6227884856
630,3.6958,4,19.1896,0.0,-130.96,31.2932,103.1717,-0.041240000000000006,0.50532,325982.01543579984,3463539.0362830637
631,3.6946,4,19.1896,0.0,-130.97,31.3204,103.1441,-0.08416,0.46351000000000003,323405.3882868376,3466598.2481465177
632,3.7022,4,19.1896,0.0,-130.88,31.1356,103.2801,0.6072000000000001,2.05923,336029.17364739376,3445902.7295329575
633,3.7001,4,19.1896,0.0,-130.9,31.1627,103.2526,0.42818999999999996,1.6207799999999999,333454.4225663465,3448947.851129384
634,3.6985,4,19.1896,0.0,-130.92,31.1899,103.2251,0.26148000000000005,1.21067,330881.3629949005,3452004.762646988
635,3.6969,4,19.1896,0.0,-130.93,31.2171,103.1975,0.11285999999999999,0.8813099999999999,328300.29731335514,3455062.535285841
636,3.6953,4,19.1896,0.0,-130.95,31.2443,103.17,-0.007490000000000001,0.66103,325730.283997203,3458120.86162144
637,3.6938,4,19.1896,0.0,-130.96,31.2714,103.1424,-0.08922999999999999,0.5441199999999999,323152.08646232396,3461168.970099381
638,3.6922,4,19.1896,0.0,-130.98,31.2986,103.1148,-0.12495,0.50368,320575.6037627397,3464228.8774785083
639,3.7048,4,19.1896,0.0,-130.87,31.1138,103.2508,0.6196,1.9529,333197.2368882392,3443529.912884357
640,3.7037,4,19.1896,0.0,-130.89,31.141,103.2232,0.41336999999999996,1.56289,330613.27465992264,3446586.9631740283
641,3.7026,4,19.1896,0.0,-130.9,31.1681,103.1957,0.22603,1.19099,328040.187885668,3449633.482903462
642,3.7015,4,19.1896,0.0,-130.92,31.1953,103.1682,0.06892999999999999,0.8913399999999999,325468.7993857221,3452691.7941046488
643,3.7004,4,19.1896,0.0,-130.93,31.2225,103.1406,-0.0495,0.69118,322889.40621734713,3455750.9727356364
644,3.6992,4,19.1896,0.0,-130.94,31.2497,103.113,-0.1242,0.58516,320311.542012725,3458810.8642945383
645,3.6981,4,19.1896,0.0,-130.96,31.2768,103.0854,-0.1529,0.5483,317735.0159784814,3461860.3838162706
646,3.7031,4,19.1896,0.0,-130.89,31.092,103.2213,0.6253200000000001,1.79931,330344.94571128924,3441158.113647287
647,3.7013,4,19.1896,0.0,-130.9,31.1191,103.1938,0.39958,1.46803,327770.4903595308,3444204.621001634
648,3.7002,4,19.1896,0.0,-130.92,31.1463,103.1663,0.1999,1.14774,325197.73106550216,3447262.9193437467
649,3.6991,4,19.1896,0.0,-130.93,31.1735,103.1388,0.04066,0.8904,322626.49165524915,3450321.924392602
650,3.6979,4,19.1896,0.0,-130.95,31.2007,103.1112,-0.07264,0.7189500000000001,320047.2447579373,3453381.7998311976
651,3.6968,4,19.1896,0.0,-130.96,31.2279,103.0837,-0.14019,0.62785,317479.05257451994,3456442.22343552
652,3.6957,4,19.1896,0.0,-130.97,31.255,103.0561,-0.16413,0.59515,314902.66620803,3459492.43821951
653,3.7015,4,19.1896,0.0,-130.87,31.0702,103.19200000000001,0.61165,1.6273600000000001,327510.4547415166,3438786.7239069296
654,3.698,4,19.1896,0.0,-130.89,31.0974,103.1645,0.38326,1.35743,324936.3266213793,3441845.0068885954
655,3.6957,4,19.1896,0.0,-130.9,31.1246,103.137,0.18553,1.09465,322363.7162331252,3444903.996163964
656,3.6934,4,19.1896,0.0,-130.91,31.1517,103.1095,0.03221,0.88513,319792.4358886705,3447952.6070347764
657,3.6912,4,19.1896,0.0,-130.93,31.1789,103.0819,-0.07375,0.74548,317213.3316205932,3451013.176718507
658,3.6889,4,19.1896,0.0,-130.94,31.2061,103.0544,-0.13579000000000002,0.6699700000000001,314645.2837728971,3454074.2925920635
659,3.6867,4,19.1896,0.0,-130.96,31.2333,103.0268,-0.15857000000000002,0.64074,312069.2341439731,3457136.288512838
660,3.7027,4,19.1896,0.0,-130.85,31.0484,103.1626,0.5692,1.4705899999999998,324665.1459816997,3436416.2016671537
661,3.6995,4,19.1896,0.0,-130.87,31.0756,103.1352,0.35946,1.2566400000000002,322100.7075401385,3439475.016963834
662,3.6972,4,19.1896,0.0,-130.88,31.1028,103.1077,0.18022,1.0485799999999998,319528.242177236,3442534.6969494508
663,3.6947,4,19.1896,0.0,-130.9,31.13,103.0801,0.040889999999999996,0.88351,316947.75944707467,3445595.2498718863
664,3.6921,4,19.1896,0.0,-130.91,31.1572,103.0526,-0.05641,0.7720199999999999,314378.3358874,3448656.3485703487
665,3.6893,4,19.1896,0.0,-130.93,31.1844,103.0251,-0.11522,0.70892,311810.4343087085,3451718.156742674
666,3.6865,4,19.1896,0.0,-130.94,31.2115,102.9975,-0.14054,0.68101,309234.3272781506,3454769.7618796392
667,3.7053,4,19.1896,0.0,-130.84,31.0266,103.1333,0.4917200000000001,1.34453,321828.10613718396,3434046.232634658
668,3.7034,4,19.1896,0.0,-130.85,31.0538,103.1058,0.33248,1.18941,319254.2708492263,3437105.898407464
669,3.7018,4,19.1896,0.0,-130.86,31.0811,103.0783,0.18379,1.02859,316682.1441972876,3440177.357036621
670,3.7002,4,19.1896,0.0,-130.87,31.1082,103.0508,0.06168,0.89589,314111.1517236174,3443227.3526699943
671,3.6984,4,19.1896,0.0,-130.88,31.1354,103.0233,-0.02818,0.8014500000000001,311541.8710918977,3446289.1429566965
672,3.6965,4,19.1896,0.0,-130.89,31.1626,102.9958,-0.08669,0.74288,308974.11188772303,3449351.6432064474
673,3.6944,4,19.1896,0.0,-130.9,31.1898,102.9682,-0.11819,0.7116399999999999,306398.3452746067,3452415.029403194
498,3.8829,4,1.8614,27.73,-136.29,31.5229,104.1849,1.11182,2.49106,422612.2619674406,3487842.560776619
499,3.8819,4,3.7228,27.73,-136.3,31.5449,104.1579,0.94157,2.23943,420067.4734007911,3490300.421102716
500,3.8811,4,5.5841,27.73,-136.31,31.5669,104.1309,0.8125399999999999,2.008,417523.8912592593,3492758.9371101432
501,3.8803,4,7.4455,27.73,-136.32,31.5889,104.1039,0.72956,1.84292,414981.5164579692,3495218.109522125
502,3.8797,4,9.3069,27.73,-136.33,31.6109,104.0768,0.68835,1.75226,412430.86414918787,3497678.019175086
503,3.8819,4,1.8614,27.73,-136.28,31.4977,104.1566,0.9953,2.359,419903.807695531,3485069.741545543
504,3.8805,4,3.7228,27.73,-136.29,31.5197,104.1296,0.8761700000000001,2.15416,417358.9386226312,3487528.253923688
505,3.8793,4,5.5841,27.73,-136.31,31.5417,104.1026,0.77779,1.9413599999999998,414815.2752493594,3489987.422244912
506,3.8781,4,7.4455,27.73,-136.32,31.5637,104.0756,0.7135800000000001,1.7840099999999999,412272.8184919509,3492447.2472330537
507,3.877,4,9.3069,27.73,-136.34,31.5856,104.0486,0.6868,1.7073,409731.4728566526,3494896.645391864
508,3.8839,4,1.8614,27.73,-136.27,31.4724,104.1284,0.8881100000000001,2.26569,417203.32960488525,3482286.4489343544
509,3.8825,4,3.7228,27.73,-136.29,31.4944,104.1014,0.8185,2.0828,414658.37432864937,3484745.6106330142
510,3.8811,4,5.5841,27.73,-136.3,31.5164,104.0744,0.7599899999999999,1.88566,412114.6240223957,3487205.4285350293
511,3.8797,4,7.4455,27.73,-136.32,31.5384,104.0474,0.7218899999999999,1.73728,409572.07960347406,3489665.903364865
512,3.8783,4,9.3069,27.73,-136.33,31.5604,104.0203,0.70825,1.6683599999999998,407021.25103663286,3492127.120789109
513,3.8829,4,1.8614,27.73,-136.26,31.4472,104.1001,0.82286,2.19151,414492.0053361341,3479514.9983058
514,3.8815,4,3.7228,27.73,-136.28,31.4692,104.0731,0.78827,2.02182,411946.9681146357,3481974.8114782344
515,3.8801,4,5.5841,27.73,-136.29,31.4912,104.0461,0.76198,1.8378700000000001,409403.1351374055,3484435.281118581
516,3.8788,4,7.4455,27.73,-136.31,31.5132,104.0191,0.7481,1.69969,406860.50732290384,3486896.4079519217
517,3.8774,4,9.3069,27.73,-136.32,31.5352,103.9921,0.7447199999999999,1.63481,404319.08559106814,3489358.1927015493
518,3.8849,4,1.8614,27.73,-136.26,31.421999999999997,104.0718,0.7852899999999999,2.09579,411779.2479936136,3476744.2317241933
519,3.8835,4,3.7228,27.73,-136.27,31.444000000000003,104.0448,0.77617,1.9474,409234.1281038895,3479204.6960824886
520,3.8821,4,5.5841,27.73,-136.29,31.465999999999998,104.0178,0.7741600000000001,1.785,406690.2117326043,3481665.81717466
521,3.8807,4,7.4455,27.73,-136.3,31.488000000000003,103.9909,0.77689,1.66115,404156.99811864545,3484127.5083363783
522,3.8793,4,9.3069,27.73,-136.31,31.51,103.9638,0.77776,1.59956,401605.9932251437,3486590.0324616414
523,3.8839,4,1.8614,27.73,-136.25,31.3967,104.0435,0.72817,1.97593,409064.9623785475,3473963.0643047136
524,3.8825,4,3.7228,27.73,-136.26,31.4188,104.0166,0.7591899999999999,1.8566799999999999,406529.3607754236,3476435.178410497
525,3.8812,4,5.5841,27.73,-136.28,31.4408,103.9896,0.7854099999999999,1.7217,403985.3581011542,3478896.9482978727
526,3.88,4,7.4455,27.73,-136.29,31.4628,103.9626,0.8004100000000001,1.6121500000000002,401442.5591395221,3481359.3759109545
527,3.8788,4,9.3069,27.73,-136.31,31.4848,103.9356,0.7979999999999999,1.5538,398900.96481269173,3483822.4619742744
528,3.8859,4,1.8614,27.73,-136.24,31.3715,104.0152,0.62841,1.87496,406349.33972516016,3471193.662881678
529,3.9093,4,3.7228,27.73,-136.26,31.3934,103.9882,0.73236,1.7689,403803.9475683057,3473644.3446842656
530,3.9327,4,5.5841,27.73,-136.28,31.4154,103.9611,0.7894800000000001,1.6553400000000003,401250.35096597025,3476106.85750849
531,3.9559,4,7.4455,27.73,-136.29,31.4373,103.9341,0.8109,1.55148,398707.35765739094,3478558.856706699
532,3.9791,4,9.3069,27.73,-136.31,31.4592,103.90700000000001,0.79576,1.49305,396156.0613170592,3481011.6090642186
533,3.8733,4,1.8614,27.73,-137.04,31.3458,103.9868,0.6690499999999999,1.75755,403622.2651297532,3468369.6105312626
534,3.897,4,3.7228,27.73,-137.05,31.3676,103.9596,0.7245900000000001,1.6903,401057.6478148861,3470810.040422994
535,3.9207,4,5.5841,27.73,-137.06,31.3894,103.9324,0.77659,1.59378,398494.22930343595,3473251.13704262
536,3.9443,4,7.4455,27.73,-137.07,31.4111,103.9052,0.7851,1.4819300000000002,395931.9001048172,3475681.816970725
537,3.9678,4,9.3069,27.73,-137.08,31.4329,103.8779,0.7518300000000001,1.42188,393361.37505722686,3478124.3462342694
538,3.8732,4,1.8614,27.73,-137.04,31.3203,103.9591,0.6611199999999999,1.68874,400960.5457438107,3465567.7816162133
539,3.8718,4,3.7228,27.73,-137.05,31.342,103.9318,0.68761,1.64077,398386.1901867357,3467997.860048534
540,3.8705,4,5.5841,27.73,-137.07,31.3637,103.9045,0.71928,1.5457,395813.03135982313,3470428.610080486
541,3.8693,4,7.4455,27.73,-137.08,31.3854,103.8772,0.708,1.41544,393241.07016031287,3472860.032447866
542,3.8681,4,9.3069,27.73,-137.1,31.4071,103.8498,0.6687000000000001,1.35873,390660.80079590256,3475292.227346003
543,3.8743,4,1.8614,27.73,-137.02,31.2949,103.9313,0.64146,1.66419,398288.0034871197,3462777.7794260606
544,3.8733,4,3.7228,27.73,-137.04,31.3165,103.904,0.63161,1.61809,395713.41904377344,3465197.4186570644
545,3.8723,4,5.5841,27.73,-137.05,31.3382,103.8767,0.6275900000000001,1.51957,393140.13797840226,3467628.8136552973
546,3.8712,4,7.4455,27.73,-137.06,31.3599,103.8494,0.60133,1.3774899999999999,390568.0537867893,3470060.8812432233
547,3.8702,4,9.3069,27.73,-137.08,31.3816,103.8221,0.57592,1.3279299999999998,387997.16736878146,3472493.622155568
548,3.875,4,1.8614,27.73,-137.04,31.2694,103.9035,0.63766,1.6799000000000002,395613.94016331155,3459977.347654944
549,3.8736,4,3.7228,27.73,-137.05,31.291,103.8762,0.6008100000000001,1.6221299999999998,393039.23083211563,3462397.6312903194
550,3.8722,4,5.5841,27.73,-137.06,31.3127,103.84899999999999,0.5666599999999999,1.52156,390475.34303983103,3464829.571582859
551,3.8708,4,7.4455,27.73,-137.08,31.3344,103.8217,0.5314800000000001,1.38696,387903.1330244736,3467262.281692577
552,3.8695,4,9.3069,27.73,-137.09,31.3561,103.7944,0.5246900000000001,1.34507,385332.12002946896,3469695.665381186
553,3.8753,4,1.8614,27.73,-137.01,31.2439,103.8757,0.67196,1.7444000000000002,392938.46167944046,3457177.569241226
554,3.8736,4,3.7228,27.73,-137.02,31.2656,103.8485,0.63275,1.6701700000000002,390373.263350206,3459609.4816579376
555,3.8718,4,5.5841,27.73,-137.03,31.2873,103.8212,0.6057100000000001,1.56457,387799.7364142693,3462042.1633720994
556,3.8706,4,7.4455,27.73,-127.35,31.309,103.7939,0.57335,1.44261,385227.4048472725,3464475.518187793
557,3.873,4,9.3069,27.73,-127.46,31.3306,103.7666,0.5581200000000001,1.40272,382656.14546041493,3466898.462571195
558,3.8751,4,1.8614,27.73,-137.01,31.2184,103.848,0.74063,1.8415599999999999,390271.09493334853,3454378.3439243776
559,3.8737,4,3.7228,27.73,-137.02,31.2401,103.8207,0.7098800000000001,1.7660200000000001,387696.2499728053,3456810.9970788467
560,3.9343,4,5.5841,27.73,-137.05,31.2616,103.7932,0.7085199999999999,1.6562299999999999,385103.3135673336,3459222.3628041
561,2.6902,4,7.4455,27.73,-127.35,31.2925,103.7735,0.6890700000000001,1.52437,383265.6597166417,3462668.0436667027
562,2.3688,4,9.3069,27.73,-127.46,31.315,103.7475,0.6585,1.4735,380819.2130796677,3465189.815067943
563,3.8762,4,1.8614,27.73,-136.99,31.1929,103.8202,0.8404,1.9578799999999998,387592.7923910393,3451579.866948536
564,3.2525,4,3.7228,27.73,-139.01,31.2155,103.7948,0.80113,1.88044,385199.90756072826,3454110.9449134762
565,2.5731,4,5.5841,27.73,-142.67,31.237,103.7686,0.8026900000000001,1.7643099999999998,382730.632135029,3456521.533168585
566,2.6905,4,7.4455,27.73,-127.34,31.2778,103.751,0.8018099999999999,1.60715,381105.5778786488,3461062.6968687004
567,2.369,4,9.3069,27.73,-127.46,31.3021,103.7277,0.7627999999999999,1.54788,378918.5128401629,3463781.519553138
568,3.5392,4,1.8614,27.73,-116.34,31.1799,103.8003,0.95605,2.03786,385681.0362767746,3450159.346340648
569,2.9154,4,3.7228,27.73,-114.11,31.2073,103.7825,0.9152399999999999,1.97711,384018.19215980335,3453214.893762938
570,2.2436,4,5.5841,27.73,-109.95,31.235,103.7662,0.9054399999999999,1.85866,382499.58172130096,3456302.4012845075
571,2.6908,4,7.4455,27.73,-127.34,31.2631,103.7285,0.8843300000000001,1.6947299999999998,378944.8304789375,3459457.7776924237
572,2.3692,4,9.3069,27.73,-127.07,31.2891,103.7079,0.8463200000000001,1.62959,377017.1683693765,3462362.470869187
573,3.5391,4,1.8614,27.73,-116.32,31.1658,103.76700000000001,1.02625,2.13168,382490.254335395,3448631.384789352
574,3.5378,4,3.7228,27.73,-116.33,31.1943,103.7505,0.9742799999999999,2.08089,380953.29576870456,3451807.9742606413
575,3.6056,4,5.5841,27.73,-116.31,31.223000000000003,103.7343,0.9503799999999999,1.9652,379446.1352402851,3455006.6712550414
576,2.6910000000000003,4,7.4455,27.73,-116.16,31.2485,103.706,0.91999,1.7938,376783.54764165526,3457864.3700352195
577,2.5409,4,9.3069,27.73,-115.19,31.2759,103.6876,0.8975599999999999,1.7176900000000002,375067.44137449656,3460922.1504277117
578,3.54,4,1.8614,27.73,-116.33,31.1517,103.7337,1.04369,2.19075,379298.5201602565,3447104.363493152
579,3.5396,4,3.7228,27.73,-116.34,31.1802,103.7172,0.9947600000000001,2.13462,377762.25541656686,3450281.434012855
580,3.5392,4,5.5841,27.73,-116.34,31.2087,103.7007,0.95581,2.0246299999999997,376226.9588708136,3453458.771486824
581,3.5393,4,7.4455,27.73,-116.35,31.2373,103.6841,0.932,1.88241,374683.2396279833,3456647.573970257
582,3.5444,4,9.3069,27.73,-116.36,31.2658,103.6676,0.9268,1.7952400000000002,373149.88746579865,3459825.4478895767
