index,length_km,width_km,depth_km,dip,strike,lat,lon,s_slip_m,d_slip_m,easting_utm48,northing_utm48
228,3.7653,4,12.2166,49.78,-140.65,31.9157,104.4002,1.93538,2.3434299999999997,443293.4498326554,3531248.657918589
229,3.7593,4,15.2708,49.78,-140.65,31.9304,104.3791,1.70968,1.86443,441307.9077013858,3532889.299783132
230,3.7537,4,18.325,49.78,-140.66,31.9452,104.3579,1.60158,1.5316800000000002,439313.61504087644,3534541.480202082
231,3.7487,4,21.3791,49.78,-140.66,31.9599,104.3368,1.5865799999999999,1.34633,437329.3471987615,3536182.920370889
232,4.1996,4,3.0536,49.77,-140.42,31.8438,104.4369,4.20344,4.775,446721.84068608674,3523260.448856818
233,4.1942,4,6.1072,49.77,-140.43,31.8586,104.4158,3.3504,4.08858,444734.24403556,3524911.4631096846
234,4.2008,4,9.1609,49.77,-140.43,31.8733,104.3946,2.6398800000000002,3.44275,442737.76500139263,3526551.843175283
235,4.2228,4,12.2145,49.77,-140.43,31.888,104.3734,2.2021100000000002,2.86161,440741.92305212806,3528192.62450233
236,4.2652,4,15.2681,49.77,-140.45,31.9026,104.3521,1.9603800000000002,2.3310700000000004,438737.1964659069,3529822.779501579
237,4.3361,4,18.3217,49.77,-129.65,31.9171,104.3308,1.81758,1.91574,436733.0376463186,3531442.2555603012
238,4.4499,4,21.3753,49.77,-129.35,31.9315,104.3092,1.76982,1.6522100000000002,434701.08168666915,3533051.233642213
239,4.2004,4,3.0531,49.75,-140.43,31.8147,104.4086,4.99187,5.59642,444026.61280627374,3520049.1772174044
240,3.8958,4,6.1062,49.75,-140.97,31.8303,104.3885,3.8205,4.39459,442133.936407873,3521788.8433205457
241,3.5782,4,9.1592,49.75,-141.66,31.8458,104.3684,3.07896,3.68854,440241.8366005707,3523517.787115293
242,3.2442,4,12.2123,49.75,-142.56,31.8611,104.3481,2.6310900000000004,3.1141199999999998,438331.32087834337,3525225.038041192
243,2.8885,4,15.2654,49.75,-143.83,31.8763,104.3278,2.34242,2.56445,436421.3718881217,3526921.573953371
244,3.032,4,18.3185,49.75,-129.65,31.897,104.3079,2.13325,2.1181300000000003,434553.7732616969,3529227.8810556657
245,2.8591,4,21.3715,49.75,-129.35,31.9119,104.2871,2.01822,1.82785,432597.70435887005,3530892.2092249524
246,3.7265,4,3.0525,49.74,-126.81,31.7939,104.3833,4.437939999999999,4.60913,441618.9608287465,3517756.9745101
247,3.4212,4,6.1051,49.74,-126.2,31.8117,104.366,3.84631,4.0168800000000005,439992.70078587445,3519739.3812561277
248,3.1047,4,9.1576,49.74,-125.41,31.8296,104.3488,3.35007,3.54641,438376.6019421485,3521733.087566866
249,2.7741,4,12.2101,49.74,-124.35,31.8476,104.3318,2.97206,3.05913,436780.1260584535,3523738.0310411765
250,2.4254,4,15.2627,49.74,-122.84,31.8657,104.3152,2.66129,2.54933,435222.18708470237,3525754.0836560405
251,3.0323,4,18.3152,49.74,-129.64,31.8797,104.2832,2.41759,2.1262600000000003,432205.36942016,3527325.4485622076
252,2.8594,4,21.3677,49.74,-129.34,31.8956,104.2637,2.24452,1.8591,430372.9882770922,3529100.229714543
253,3.7263,4,3.052,49.73,-126.79,31.7738,104.3518,4.0606,3.9384699999999997,438623.6233304625,3515546.3965956857
254,3.7251,4,6.104,49.73,-126.79,31.7925,104.3354,3.83042,3.57442,437083.3830058647,3517628.510618011
255,3.7377,4,9.156,49.73,-126.79,31.8111,104.3191,3.56106,3.22879,435553.1680431638,3519699.7274371325
256,3.768,4,12.208,49.73,-126.78,31.8298,104.3028,3.2531100000000004,2.8033400000000004,434023.6471433165,3521782.272168858
257,3.8222,4,15.2599,49.73,-126.76,31.8486,104.2867,2.91929,2.34185,432513.74855355517,3523876.020845533
258,3.0326,4,18.3119,49.73,-129.64,31.8623,104.2585,2.61857,1.97276,429856.01702810114,3525412.4595915717
259,2.8597,4,21.3639,49.73,-129.32,31.8793,104.2403,2.40038,1.7676300000000003,428147.4927078478,3527308.7239513597
260,3.7283,4,3.0514,49.72,-126.79,31.7538,104.3202,3.73345,3.46058,435617.5930941033,3513347.8201331096
261,3.7273,4,6.1029,49.72,-126.79,31.7724,104.3038,3.69233,3.1560500000000005,434077.5379594158,3515419.2972638286
262,3.7262,4,9.1543,49.72,-126.79,31.791,104.2874,3.5678,2.80225,432538.1089350675,3517491.0208740165
263,3.7252,4,12.2058,49.72,-126.79,31.8097,104.2711,3.31684,2.38354,431008.8461403241,3519574.01201925
264,3.7244,4,15.2572,49.72,-126.79,31.8283,104.2547,2.98908,1.98501,429470.6704991883,3521646.227846765
265,3.033,4,18.3087,49.72,-126.79,31.8449,104.2338,2.67418,1.71762,427505.7872677716,3523499.998080699
266,2.8923,4,21.3601,49.72,-126.78,31.8629,104.2167,2.45023,1.60182,425902.2181114867,3525506.7435907046
267,3.7274,4,3.0509,49.71,-126.78,31.7337,104.2887,3.39984,3.1402,432619.67543464876,3511138.9603176867
268,3.7265,4,6.1018,49.71,-126.78,31.7523,104.2723,3.40195,2.8296300000000003,431079.868938715,3513210.8832692564
269,3.7257,4,9.1527,49.71,-126.78,31.771,104.2559,3.32473,2.41322,429540.7642139167,3515294.1371794296
270,3.7249,4,12.2036,49.71,-126.78,31.7896,104.2395,3.11787,1.97621,428002.211819846,3517366.553787357
271,3.7241,4,15.2545,49.71,-126.78,31.8082,104.2231,2.83945,1.63327,426464.28628929594,3519439.217526897
272,3.7233,4,18.3054,49.71,-126.77,31.8269,104.2067,2.57648,1.4537200000000001,424927.06900605746,3521523.2130344706
273,3.7224,4,21.3563,49.71,-126.77,31.8455,104.1903,2.39163,1.42528,423390.40025409986,3523596.371742878
274,3.7286,4,3.0504,49.69,-126.79,31.7136,104.2571,3.06598,2.95558,429610.99299237214,3508931.021394492
275,3.7275,4,6.1007,49.69,-126.79,31.7323,104.2407,3.0171,2.6321700000000003,428071.5135704207,3511014.475821366
276,3.7265,4,9.1511,49.69,-126.79,31.7509,104.2243,2.91739,2.16886,426532.5844336616,3513087.092991332
277,3.7255,4,12.2014,49.69,-126.78,31.7695,104.2079,2.7440900000000004,1.72306,424994.2815799316,3515159.9572893768
278,3.7245,4,15.2518,49.69,-126.78,31.7882,104.1915,2.5405100000000003,1.41921,423456.6878541414,3517244.153304584
279,3.7235,4,18.3021,49.69,-126.78,31.8068,104.1752,2.3634,1.29572,421929.10634391644,3519317.440738025
280,3.7224,4,21.3525,49.69,-126.78,31.8255,104.1588,2.25262,1.31674,420392.77067184576,3521402.1308049564
281,3.7284,4,3.0498,49.68,-126.77,31.6936,104.2255,2.77798,2.88843,426601.0961278856,3506735.0274684196
282,3.7272,4,6.0996,49.68,-126.77,31.7122,104.2092,2.6459200000000003,2.57456,425071.2655844747,3508807.7762283287
283,3.726,4,9.1494,49.68,-126.77,31.7309,104.1928,2.50112,2.1164,423532.665675438,3510891.9236883665
284,3.7248,4,12.1993,49.68,-126.76,31.7495,104.1764,2.35238,1.68081,421994.61149255664,3512965.234272307
285,3.7235,4,15.2491,49.68,-126.76,31.7681,104.16,2.2189,1.39435,420457.1839035826,3515038.7924179956
286,3.7223,4,18.2989,49.68,-126.76,31.7868,104.1436,2.12536,1.28474,418920.4706336446,3517123.68277185
287,3.7211,4,21.3487,49.68,-126.76,31.8054,104.1272,2.0888000000000004,1.3092300000000001,417384.2992883009,3519197.7367474246
288,3.7303,4,3.0493,49.67,-126.77,31.6735,104.194,2.58689,2.91269,423599.3104880121,3504528.7392510846
289,3.7293,4,6.0985,49.67,-126.77,31.6922,104.1776,2.4068899999999998,2.62957,422060.33473166707,3506613.0867850096
290,3.7283,4,9.1478,49.67,-126.77,31.7108,104.1612,2.22395,2.21492,420521.9026645052,3508686.5974878194
291,3.7278,4,12.1971,49.67,-126.76,31.7295,104.1448,2.0781199999999997,1.80689,418984.1836262348,3510771.4400795824
292,3.7291,4,15.2463,49.67,-126.76,31.7481,104.1284,1.98367,1.52469,417447.0057472566,3512845.4461731296
293,3.7335,4,18.2956,49.67,-126.76,31.7667,104.112,1.94305,1.3988699999999998,415910.45477521344,3514919.7002627994
294,3.7426,4,21.3449,49.67,-126.76,31.7854,104.0956,1.95533,1.39408,414374.6233254655,3517005.287055961
295,3.7294,4,3.0487,49.66,-126.76,31.6534,104.1624,2.49976,2.98446,420586.7557957388,3502323.3773122192
296,3.7286,4,6.0975,49.66,-126.76,31.6721,104.146,2.30959,2.74241,419048.0308930186,3504408.172091623
297,3.7904,4,9.1462,49.66,-126.78,31.6906,104.1294,2.11228,2.3808200000000004,417490.8026987823,3506471.1972694877
298,3.906,4,12.1949,49.66,-126.85,31.7089,104.1125,1.9628,2.01099,415905.59666054376,3508512.538700569
299,4.0683,4,15.2436,49.66,-126.99,31.727,104.0954,1.8794000000000002,1.7317,414301.8931485571,3510532.1310662664
300,4.271,4,18.2924,49.66,-127.2,31.745,104.0781,1.8569000000000002,1.57956,412679.7866517765,3512541.067790732
301,4.5092,4,21.3411,49.66,-127.46,31.7628,104.0605,1.8864200000000002,1.53487,411029.71702948865,3514528.3553728764
302,3.7306,4,3.0482,49.64,-126.76,31.6334,104.1308,2.4877800000000003,3.0538000000000003,417572.99809611624,3500129.957598917
303,4.0654,4,6.2487,49.64,-129.53,31.6497,104.1127,2.31061,2.8633699999999997,415871.17692782125,3501950.4866970335
304,4.4245,4,9.373,49.64,-131.92,31.6657,104.0941,2.12386,2.5536700000000003,414122.2811819778,3503738.4533841372
305,4.8083,4,12.4973,49.64,-133.99,31.6814,104.0751,1.98473,2.2212300000000003,412335.7964834658,3505493.801630294
306,5.2163,4,15.6217,49.64,-135.8,31.6968,104.0558,1.9076199999999999,1.94788,410521.20135157637,3507216.4692165996
307,5.6481,4,18.746,49.64,-137.39,31.7119,104.0363,1.88374,1.77348,408687.9675048998,3508906.387425688
308,6.1034,4,21.8703,49.64,-138.8,31.7267,104.0164,1.89968,1.6918199999999999,406817.1379469101,3510563.7373901983
309,7.2189,4,3.2761,54.99,-143.51,31.5908,104.0893,2.52142,3.0973400000000004,413598.0262498818,3495440.1507238206
310,7.369,4,6.3928,54.99,-144.34,31.6052,104.0711,2.36757,2.9656599999999997,411884.8065019635,3497050.799328857
311,7.4575,4,9.5891,54.99,-145.29,31.6193,104.0526,2.20916,2.7039,410143.37687042914,3498628.7402804787
312,7.4914,4,12.7855,54.99,-146.34,31.6331,104.0337,2.09328,2.40016,408364.2494733281,3500174.0718680434
313,7.4765,4,15.9819,54.99,-147.48,31.6465,104.0146,2.01934,2.12958,406566.28787012934,3501675.5582567877
314,7.417,4,19.1783,54.99,-148.71,31.6597,103.9951,1.97855,1.93807,404730.7188056847,3503155.552530096
315,7.316,4,22.3746,54.99,-150.06,31.6725,103.9755,1.96027,1.82731,402885.776863597,3504591.639152628
316,4.2855,4,3.2649,54.71,-132.39,31.5548,104.053,2.5634699999999997,2.98046,410119.41645398416,3491479.093228255
317,4.2999,4,6.5297,54.71,-132.22,31.5687,104.035,2.44845,2.8854,408424.5315957853,3493034.715935233
318,4.2904,4,9.7945,54.71,-131.99,31.5825,104.017,2.3208200000000003,2.69163,406730.0554158015,3494579.546130779
319,4.2555,4,13.0594,54.71,-131.68,31.5964,103.999,2.20797,2.4327300000000003,405036.1854991502,3496135.752486826
320,4.1936,4,16.3242,54.71,-131.27,31.6103,103.9811,2.1126199999999997,2.1858600000000004,403352.310288747,3497692.1625653654
321,4.1035,4,19.589,54.71,-130.75,31.6241,103.9632,2.0411099999999998,2.005,401668.8361194745,3499237.7774250708
322,3.9837,4,22.8539,54.71,-130.07,31.638,103.9454,1.9999600000000002,1.8996300000000002,399995.4549232748,3500794.6744651534
323,5.6041,4,3.2536,54.43,-144.11,31.5183,104.0155,2.6176500000000003,2.8419499999999998,406523.7387781103,3487464.764521327
324,5.7829,4,6.5071,54.43,-143.74,31.5317,103.9967,2.55668,2.7703,404752.2351858613,3488966.23624444
325,5.9605,4,9.7606,54.43,-143.38,31.5452,103.978,2.45158,2.61347,402990.83810590813,3490479.0208531194
326,6.1381,4,13.0142,54.43,-143.04,31.5587,103.9593,2.32923,2.38195,401229.9529546115,3491992.119712229
327,6.3174,4,16.2677,54.43,-142.71,31.5723,103.9408,2.2092,2.1581300000000003,399488.6669853993,3493516.4336535423
328,6.5002,4,19.5212,54.43,-142.39,31.586,103.9223,2.10891,2.00135,397748.0010745978,3495052.1402492914
329,6.6887,4,22.7748,54.43,-142.06,31.5997,103.9039,2.03984,1.92243,396017.3372019567,3496588.0602854826
330,4.1378,4,3.2422,54.15,-141.4,31.4843,103.9852,2.64433,2.67196,403611.7994935508,3483722.38996345
331,4.0819,4,6.4843,54.15,-141.17,31.4973,103.9657,2.5903899999999997,2.58998,401773.1393229517,3485180.6341323885
332,4.0294,4,9.7265,54.15,-140.94,31.5104,103.9464,2.48915,2.445,399954.0904812711,3486650.120382194
333,3.9799,4,12.9687,54.15,-140.71,31.5235,103.9271,2.35898,2.25468,398135.5532133433,3488119.9405561276
334,3.9331,4,16.2108,54.15,-140.47,31.5368,103.9079,2.22676,2.0829299999999997,396327.24228588055,3489612.168928315
335,3.8887,4,19.453,54.15,-140.24,31.5501,103.8887,2.11688,1.9734500000000001,394519.4486968513,3491104.7285040347
336,3.8467,4,22.6952,54.15,-140.0,31.5635,103.8696,2.0428800000000003,1.93015,392721.7780090028,3492608.6059428332
337,4.1383,4,3.2307,53.87,-141.39,31.4553,103.9578,2.66685,2.50911,400978.62300539785,3480532.3852664046
338,4.118,4,6.4614,53.87,-141.18,31.4686,103.9385,2.6011599999999997,2.41507,399159.0550298232,3482024.151297969
339,4.0993,4,9.6921,53.87,-140.97,31.4821,103.9192,2.4766999999999997,2.28004,397340.22437890084,3483538.419806139
340,4.0821,4,12.9229,53.87,-140.77,31.4955,103.9,2.3266,2.12678,395531.30732233555,3485041.8431634926
341,4.0665,4,16.1536,53.87,-140.56,31.5091,103.8809,2.18629,2.00631,393732.63364246377,3486567.6694430723
342,4.0524,4,19.3843,53.87,-140.34,31.5227,103.8618,2.07842,1.9459300000000002,391934.4861246901,3488093.8239677874
343,4.04,4,22.615,53.87,-140.13,31.5363,103.8427,2.01169,1.94173,390136.8650003718,3489620.3069624305
344,5.5323,4,3.2192,53.59,-140.45,31.4219,103.9258,2.68818,2.37155,397901.8753117404,3476859.582184376
345,5.5118,4,6.4384,53.59,-140.29,31.4355,103.9065,2.58669,2.25003,396082.39470272476,3478385.12437225
346,5.4929,4,9.6576,53.59,-140.14,31.4491,103.8872,2.40795,2.1348800000000003,394263.4444733836,3479911.0009604506
347,5.4758,4,12.8767,53.59,-139.98,31.4628,103.868,2.2306399999999997,2.0339400000000003,392454.64022331755,3481448.198489309
348,5.4604,4,16.0959,53.59,-139.82,31.4765,103.8488,2.09175,1.9693900000000002,390646.36809625535,3482985.727610929
349,5.4468,4,19.3151,53.59,-139.67,31.4902,103.8296,2.0000999999999998,1.9547100000000002,388838.6283285579,3484523.588554781
350,5.435,4,22.5343,53.59,-139.51,31.5041,103.8105,1.95408,1.98476,387041.15866938763,3486083.847449643
351,5.5323,4,3.2076,53.31,-140.43,31.3837,103.8885,2.6711500000000004,2.2815700000000003,394313.66396931466,3472660.689877671
352,5.4498,4,6.4152,53.31,-140.3,31.3977,103.8695,2.47846,2.1552,392522.9029549563,3474230.8857726366
353,5.3652,4,9.6227,53.31,-140.18,31.4117,103.8504,2.2550700000000004,2.10093,390723.17317681306,3475801.5059639663
354,5.2784,4,12.8303,53.31,-140.05,31.4258,103.8314,2.08281,2.06904,388933.6066101451,3477383.4378219834
355,5.1891,4,16.0379,53.31,-139.93,31.4399,103.8124,1.9721600000000001,2.05101,387144.5819371077,3478965.6951355436
356,5.0973,4,19.2455,53.31,-139.8,31.4541,103.7935,1.91251,2.0575,385365.7232722238,3480559.2581295404
357,5.0025,4,22.4531,53.31,-139.68,31.4684,103.7747,1.89329,2.09102,383597.0325368328,3482164.122220972
358,4.0437,4,3.1959,53.03,-136.55,31.3525,103.8564,2.54455,2.36113,391225.33478298207,3469233.7165490896
359,3.9616,4,6.3918,53.03,-136.3,31.3671,103.8378,2.30449,2.2626999999999997,389473.1510764483,3470870.533384682
360,3.8778,4,9.5877,53.03,-136.03,31.3819,103.8192,2.09032,2.26459,387721.75435536297,3472529.8312057587
361,3.7923,4,12.7836,53.03,-135.76,31.3967,103.8008,1.9544000000000001,2.26711,385989.93029170565,3474189.2345770267
362,3.705,4,15.9795,53.03,-135.48,31.4115,103.7824,1.8810799999999999,2.25433,384258.6576853628,3475848.94460508
363,3.616,4,19.1754,53.03,-135.19,31.4265,103.764,1.8498299999999999,2.24479,382528.1862124767,3477531.1303817616
364,3.5252,4,22.3713,53.03,-134.88,31.4414,103.7458,1.84853,2.25184,380817.1545975138,3479202.321935402
365,4.0441,4,3.1842,52.75,-136.52,31.3262,103.827,2.36149,2.6394800000000003,388397.7012154301,3466347.9995968565
366,4.0431,4,6.3683,52.75,-136.31,31.3412,103.8085,2.14208,2.5561599999999998,386655.42867300427,3468029.5154874534
367,4.0433,4,9.5524,52.75,-136.1,31.3563,103.7902,1.97408,2.57309,384932.8628886958,3469722.2163878307
368,4.0447,4,12.7366,52.75,-135.89,31.3715,103.7719,1.87995,2.56581,383210.9800918916,3471426.3053021817
369,4.0476,4,15.9207,52.75,-135.68,31.3867,103.7536,1.83692,2.52058,381489.6606770201,3473130.6982520707
370,4.0522,4,19.1048,52.75,-135.47,31.402,103.7354,1.8224200000000002,2.46799,379778.53984110116,3474846.370556875
371,4.0589,4,22.289,52.75,-135.26,31.4173,103.7173,1.8276,2.43488,378077.48965263076,3476562.2333039953
372,4.0448,4,3.1723,52.47,-136.53,31.2999,103.7976,2.29025,3.05844,385568.52121548686,3463463.012494002
373,4.072,4,6.3446,52.47,-136.33,31.3149,103.7789,2.13191,2.9619,383807.14822235913,3465145.201697745
374,4.0998,4,9.5169,52.47,-136.13,31.33,103.7603,1.98504,2.95507,382055.98124635604,3466838.6846070183
375,4.1283,4,12.6892,52.47,-135.93,31.3452,103.7418,1.90243,2.91339,380315.0218994387,3468543.4567326093
376,4.1573,4,15.8615,52.47,-135.73,31.3604,103.7233,1.8629600000000002,2.81183,378574.6315885555,3470248.539517695
377,4.187,4,19.0339,52.47,-135.53,31.3756,103.7049,1.84169,2.69762,376844.32072410354,3471953.821253035
378,4.2175,4,22.2062,52.47,-135.34,31.3909,103.6865,1.83348,2.61402,375114.708891392,3473670.49539114
379,4.6425,4,3.1604,52.2,-137.82,31.2709,103.766,2.31123,3.53752,382525.0038726649,3460281.8214038955
380,4.6688,4,6.3208,52.2,-137.64,31.2859,103.7471,2.22246,3.35227,380744.49883399234,3461964.7285740976
381,4.7021,4,9.4812,52.2,-137.46,31.3009,103.7281,2.0885000000000002,3.3232500000000003,378955.0483948331,3463648.068766875
382,4.7407,4,12.6416,52.2,-137.28,31.3159,103.7092,2.00126,3.2459200000000004,377175.68950201524,3465331.6243274338
383,4.7835,4,15.802,52.2,-137.1,31.3309,103.6904,1.9429500000000002,3.07798,375406.418025565,3467015.3905110536
384,4.8299,4,18.9624,52.2,-136.93,31.346,103.6715,1.8924400000000001,2.89352,373628.3372471618,3468710.676594317
385,4.88,4,22.1228,52.2,-136.75,31.3612,103.6528,1.8519,2.75761,371869.9927587934,3470417.1387211937
386,4.6423,4,3.1484,51.92,-137.81,31.2401,103.7331,2.28187,4.102399999999999,379353.5643118594,3456903.3745191516
387,4.8877,4,6.2968,51.92,-137.93,31.2541,103.7131,2.2273,3.81888,377466.9065064662,3458477.1868259297
388,5.1065,4,9.4453,51.92,-137.97,31.2682,103.6931,2.15773,3.71468,375580.9428303146,3460062.443145588
389,5.3037,4,12.5937,51.92,-137.97,31.2824,103.6733,2.09621,3.54936,373714.71881464415,3461658.9149532956
390,5.4874,4,15.7421,51.92,-134.25,31.2967,103.6535,2.02253,3.29036,371849.19622613554,3463266.8246855307
391,5.6728,4,18.8905,51.92,-132.32,31.311,103.6338,1.93434,3.02861,369993.76081896777,3464874.970330129
392,5.8895,4,22.0389,51.92,-131.34,31.3253,103.6139,1.85305,2.8415,368119.86265352514,3466483.7060091537
393,7.0873,4,3.1364,51.64,-149.26,31.1938,103.6945,2.21047,4.7930600000000005,375616.79312361206,3451814.183805476
394,6.8741,4,6.0175,51.64,-147.83,31.2086,103.6738,2.16199,4.48707,373664.0848778251,3453478.117250215
395,6.547,4,9.0262,51.64,-146.64,31.224,103.6537,2.16314,4.20419,371769.9553097328,3455208.24603906
396,6.0881,4,12.0349,51.64,-145.83,31.2397,103.6343,2.12852,3.85541,369943.5276907441,3456971.168953556
397,3.6678,4,15.6819,51.64,-134.24,31.2692,103.6226,2.04437,3.45915,368870.0232957625,3460254.915029656
398,3.0198,4,18.8183,51.64,-130.45,31.2858,103.6048,1.92227,3.1059699999999997,367198.5566240972,3462116.2328577954
399,2.2549,4,21.9547,51.64,-126.72,31.3022,103.5876,1.80573,2.85337,365584.51153138536,3463954.94080799
400,3.705,4,2.7414,43.26,-130.87,31.1639,103.6631,2.40258,5.39956,372584.82436424564,3448535.7386343214
401,3.324,4,5.7461,43.26,-126.07,31.1829,103.6445,2.35821,5.05042,370837.76610356657,3450663.307753895
402,2.9997,4,8.6191,43.26,-120.37,31.2029,103.6275,2.27631,4.60585,369245.24345775106,3452900.1462209
403,2.732,4,11.4922,43.26,-113.67,31.2236,103.6125,2.1691,4.1055,367844.90032775735,3455212.4522428787
404,3.6683,4,13.7069,43.26,-105.83,31.2489,103.5918,2.04224,3.5841,365908.85506917856,3458041.7672134535
405,3.5111,4,16.4483,43.26,-96.49,31.2698,103.5767,1.86987,3.11058,364500.7402210021,3460376.874030845
406,3.0272,4,19.1896,43.26,-84.7,31.2916,103.5648,1.69514,2.75068,363399.1768101483,3462807.9923530053
407,3.7055,4,2.7414,43.26,-130.86,31.1421,103.6337,2.63171,5.871930000000001,369752.7543624422,3446153.586869872
408,3.7044,4,5.4828,43.26,-130.87,31.1619,103.6137,2.53443,5.44183,367873.48792379425,3448371.9683553833
409,3.8253,4,8.2241,43.26,-130.8,31.182,103.5942,2.33663,4.89387,366043.0947736887,3450623.365797272
410,4.0901,4,10.9655,43.26,-130.48,31.2027,103.5754,2.13117,4.30023,364281.0481339439,3452940.7621976333
411,4.5211,4,13.7069,43.26,-129.7,31.2238,103.5577,1.93326,3.6749899999999998,362625.154423679,3455301.457778046
412,5.1415,4,16.4483,43.26,-128.32,31.2455,103.5414,1.72131,3.0670900000000003,361104.2312653145,3457727.1935877423
413,5.9781,4,19.1896,43.26,-126.24,31.2678,103.5269,1.4774200000000002,2.49498,359756.3053619951,3460217.4016078794
414,3.706,4,2.7414,43.26,-130.85,31.1203,103.6043,2.81067,6.04685,366919.40361431945,3443772.159551692
415,3.7052,4,5.4828,43.26,-130.86,31.1401,103.5842,2.56951,5.5942799999999995,365030.7209324986,3445991.1655312986
416,3.7044,4,8.2241,43.26,-130.87,31.1599,103.5642,2.28026,5.01342,363152.37565730617,3448210.420023366
417,3.7056,4,10.9655,43.26,-130.88,31.1797,103.5442,2.007,4.3909899999999995,361274.8324671594,3450430.0434657717
418,3.7153,4,13.7069,43.26,-130.89,31.1995,103.5242,1.76162,3.73045,359398.0919692571,3452650.03621069
419,3.7451,4,16.4483,43.26,-130.9,31.2194,103.5042,1.53139,3.0749899999999997,357522.30479749315,3454881.4832596513
420,3.8101,4,19.1896,43.26,-130.89,31.2394,103.4844,1.2982,2.4539400000000002,355666.5262949161,3457124.1238057762
421,3.7072,4,2.7414,43.26,-130.86,31.0985,103.5748,2.84194,5.8649700000000005,364075.2347485542,3441391.578319743
422,3.7061,4,5.4828,43.26,-130.87,31.1183,103.5548,2.51521,5.514850000000001,362196.20502131927,3443610.966770999
423,3.705,4,8.2241,43.26,-130.88,31.1381,103.5348,2.14527,4.99311,360317.9764708806,3445830.724071236
424,3.7039,4,10.9655,43.26,-130.89,31.1579,103.5147,1.81975,4.40128,358431.01736588863,3448050.9784527007
425,3.7027,4,13.7069,43.26,-130.9,31.1777,103.4947,1.55279,3.7607500000000003,356554.3949354663,3450271.4762796788
426,3.7016,4,16.4483,43.26,-130.91,31.1975,103.4746,1.33097,3.10854,354669.0470556279,3452492.475443354
427,3.7007,4,19.1896,43.26,-130.92,31.2173,103.4546,1.1291300000000002,2.4827,352794.0331813862,3454713.7152073905
428,3.7069,4,2.7414,43.26,-130.84,31.0767,103.5454,2.68407,5.44826,361239.32265184267,3439011.59959169
429,3.7055,4,5.4828,43.26,-130.85,31.0965,103.5254,2.34864,5.2102200000000005,359360.409237005,3441231.4905133266
430,3.7041,4,8.2241,43.26,-130.86,31.1163,103.5054,1.93987,4.81456,357482.29669765115,3443451.7505364483
431,3.7026,4,10.9655,43.26,-130.87,31.1361,103.4853,1.58798,4.3268699999999995,355595.4510594504,3445672.510374445
432,3.7012,4,13.7069,43.26,-130.88,31.1559,103.4653,1.32702,3.76383,353718.9440373754,3447893.5114298053
433,3.6998,4,16.4483,43.26,-130.89,31.1757,103.4453,1.13629,3.15206,351843.23971693387,3450114.882644631
434,3.6983,4,19.1896,43.26,-130.9,31.1955,103.4252,0.9761799999999999,2.53738,349958.80995272467,3452336.7600543993
435,3.7074,4,2.7414,43.26,-130.83,31.0549,103.516,2.42159,4.90014,358402.13218648196,3436632.34252181
436,3.7061,4,5.4828,43.26,-130.84,31.0747,103.496,2.0949899999999997,4.760890000000001,356523.33436932345,3438852.7358284667
437,3.7047,4,8.2241,43.26,-130.85,31.0945,103.476,1.69224,4.51616,354645.33712655574,3441073.498489939
438,3.7034,4,10.9655,43.26,-130.86,31.1143,103.4559,1.3558599999999998,4.183,352758.6042408637,3443294.76369876
439,3.702,4,13.7069,43.26,-130.87,31.1341,103.4359,1.12978,3.73816,350882.21191306424,3445516.267899608
440,3.7007,4,16.4483,43.26,-130.89,31.1539,103.4159,0.98173,3.1883000000000004,349006.62198771985,3447738.1425133515
441,3.6993,4,19.1896,43.26,-130.9,31.1737,103.3958,0.8595700000000001,2.59122,347122.30407035665,3449960.5260557723
442,3.7086,4,2.7414,43.26,-130.82,31.0331,103.4865,2.11841,4.28599,355554.11926254747,3434253.9361870494
443,3.7075,4,5.4828,43.26,-130.83,31.0529,103.4665,1.8244,4.23536,353675.4382631348,3436474.833561919
444,3.7064,4,8.2241,43.26,-130.84,31.0727,103.4465,1.4651800000000001,4.14755,351797.5575379522,3438696.1005469994
445,3.7053,4,10.9655,43.26,-130.85,31.0925,103.4265,1.18067,3.9884600000000003,349920.4776962716,3440917.737495473
446,3.7042,4,13.7069,43.26,-130.86,31.1123,103.4065,1.00723,3.67447,348044.1993478462,3443139.744759655
447,3.7031,4,16.4483,43.26,-130.87,31.1321,103.3865,0.8972600000000001,3.19171,346168.7231029144,3445362.1226909845
448,3.702,4,19.1896,43.26,-130.88,31.1519,103.3664,0.7943,2.617,344284.51631792274,3447585.012283568
449,3.7084,4,2.7414,43.26,-130.82,31.0113,103.4571,1.84102,3.67179,352714.3721863698,3431876.122108422
450,3.7075,4,5.4828,43.26,-130.83,31.0311,103.4371,1.6031900000000001,3.68649,350835.80535066314,3434097.52170022
451,3.7067,4,8.2241,43.26,-130.84,31.0509,103.4171,1.3119200000000002,3.74379,348958.0384885265,3436319.291157192
452,3.7058,4,10.9655,43.26,-130.85,31.0707,103.3971,1.09874,3.75169,347081.07220987,3438541.4308325592
453,3.705,4,13.7069,43.26,-130.86,31.0905,103.3771,0.97889,3.5550900000000003,345204.907125086,3440763.941078669
454,3.7041,4,16.4483,43.26,-130.87,31.1103,103.3571,0.88889,3.13275,343329.5438450492,3442986.8222469985
455,3.7032,4,19.1896,43.26,-130.88,31.1301,103.337,0.7794099999999999,2.5885900000000004,341445.4474771153,3445210.2178079938
